Location ID,Location ODS Code,Location Name,Care Home?,Location Type,Location Primary Inspection Category,Location Street Address,Location Address Line 2,Location City,Location Post Code,Location Local Authority,Location Region,Location NHS Region,Location ONSPD CCG Code,Location ONSPD CCG,Location Commissioning CCG Code,Location Commissioning CCG Name,Service / Population Group,Domain,Latest Rating,Publication Date,Report Type,Inherited Rating (Y/N),URL,Provider ID,Provider Name,Brand ID,Brand Name
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Outpatients and diagnostic imaging,Responsive,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Outpatients and diagnostic imaging,Well-led,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Outpatients and diagnostic imaging,Overall,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Surgery,Safe,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Surgery,Effective,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Surgery,Caring,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Surgery,Responsive,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Surgery,Well-led,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Surgery,Overall,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-128766946,NT450,Lincoln Private Hospital,N,Independent Healthcare Org,Acute hospital - Independent non-specialist,Nettleham Road,,Lincoln,LN2 1QU,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,05/27/2016,Location,N,http://www.cqc.org.uk/location/1-128766946,1-102643500,Circle Health Group Limited,BD210,BRAND Circle Healthcare Ltd
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,General Practice,Well-led,Requires improvement,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,General Practice,Safe,Requires improvement,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,General Practice,Overall,Requires improvement,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,General Practice,Caring,Good,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,General Practice,Effective,Good,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,General Practice,Responsive,Good,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Requires improvement,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Requires improvement,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12880214294,C83062,Church Walk Surgery,N,Primary Medical Services,GP Practices,Drury Street,,Lincoln,LN4 3EZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,09/08/2025,Location,N,http://www.cqc.org.uk/location/1-12880214294,1-12585136713,Miss Kari Charne Buffey,-,-
1-12906862295,VNM86,Willoughby Grange Care Home,Y,Social Care Org,Residential social care,Willoughby Road,,Boston,PE21 9EG,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,10/13/2021,Location,Y,http://www.cqc.org.uk/location/1-12906862295,1-12822892622,Pristine Care Consortium Limited,-,-
1-12906862295,VNM86,Willoughby Grange Care Home,Y,Social Care Org,Residential social care,Willoughby Road,,Boston,PE21 9EG,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,10/13/2021,Location,Y,http://www.cqc.org.uk/location/1-12906862295,1-12822892622,Pristine Care Consortium Limited,-,-
1-12906862295,VNM86,Willoughby Grange Care Home,Y,Social Care Org,Residential social care,Willoughby Road,,Boston,PE21 9EG,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,10/13/2021,Location,Y,http://www.cqc.org.uk/location/1-12906862295,1-12822892622,Pristine Care Consortium Limited,-,-
1-12906862295,VNM86,Willoughby Grange Care Home,Y,Social Care Org,Residential social care,Willoughby Road,,Boston,PE21 9EG,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,10/13/2021,Location,Y,http://www.cqc.org.uk/location/1-12906862295,1-12822892622,Pristine Care Consortium Limited,-,-
1-12906862295,VNM86,Willoughby Grange Care Home,Y,Social Care Org,Residential social care,Willoughby Road,,Boston,PE21 9EG,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,10/13/2021,Location,Y,http://www.cqc.org.uk/location/1-12906862295,1-12822892622,Pristine Care Consortium Limited,-,-
1-12906862295,VNM86,Willoughby Grange Care Home,Y,Social Care Org,Residential social care,Willoughby Road,,Boston,PE21 9EG,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,10/13/2021,Location,Y,http://www.cqc.org.uk/location/1-12906862295,1-12822892622,Pristine Care Consortium Limited,-,-
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,Skellingthorpe,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,Skellingthorpe,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,07/24/2018,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,Skellingthorpe,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,Skellingthorpe,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,Skellingthorpe,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,Skellingthorpe,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Responsive,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Caring,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Safe,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Overall,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132349,VLC5W,The Grove Care Centre,Y,Social Care Org,Residential social care,14 Church Road,,Lincoln,LN6 5UW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Well-led,Good,04/15/2025,Location,N,http://www.cqc.org.uk/location/1-129132349,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132446,VLN1J,Canwick Court Care Centre,Y,Social Care Org,Residential social care,78 South Park,,Lincoln,LN5 8ES,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Requires improvement,11/23/2019,Location,N,http://www.cqc.org.uk/location/1-129132446,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132446,VLN1J,Canwick Court Care Centre,Y,Social Care Org,Residential social care,78 South Park,,Lincoln,LN5 8ES,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,11/23/2019,Location,N,http://www.cqc.org.uk/location/1-129132446,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132446,VLN1J,Canwick Court Care Centre,Y,Social Care Org,Residential social care,78 South Park,,Lincoln,LN5 8ES,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,11/23/2019,Location,N,http://www.cqc.org.uk/location/1-129132446,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132446,VLN1J,Canwick Court Care Centre,Y,Social Care Org,Residential social care,78 South Park,,Lincoln,LN5 8ES,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,11/23/2019,Location,N,http://www.cqc.org.uk/location/1-129132446,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132446,VLN1J,Canwick Court Care Centre,Y,Social Care Org,Residential social care,78 South Park,,Lincoln,LN5 8ES,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,11/23/2019,Location,N,http://www.cqc.org.uk/location/1-129132446,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132446,VLN1J,Canwick Court Care Centre,Y,Social Care Org,Residential social care,78 South Park,,Lincoln,LN5 8ES,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,11/23/2019,Location,N,http://www.cqc.org.uk/location/1-129132446,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132461,VLC8M,Ridgeway Care Centre,Y,Social Care Org,Residential social care,2-6 The Avenue,,Lincoln,LN1 1PB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,06/07/2022,Location,N,http://www.cqc.org.uk/location/1-129132461,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132461,VLC8M,Ridgeway Care Centre,Y,Social Care Org,Residential social care,2-6 The Avenue,,Lincoln,LN1 1PB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,06/07/2022,Location,N,http://www.cqc.org.uk/location/1-129132461,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
1-129132461,VLC8M,Ridgeway Care Centre,Y,Social Care Org,Residential social care,2-6 The Avenue,,Lincoln,LN1 1PB,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,06/07/2022,Location,N,http://www.cqc.org.uk/location/1-129132461,1-102643217,St Philips Care Limited,BD227,BRAND St Philips Care
